area	attacker	defender	battle_type	battle_path	battle_group	required_tile_upgrades
wh2_ulthuan_plains_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_dlc20_brt_settlement_1	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_impassable	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_macro_old_world_mountain_hills_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_brt_settlement_2	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_chs_settlement_1	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_chs_settlement_2	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_chs_settlement_3	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_chs_settlement_4	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_chs_settlement_5	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_cst_settlement_1	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_cth_settlement_1	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_cth_settlement_1_wasteland_ogr_camp	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_cth_settlement_2	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_cth_settlement_3	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_cth_settlement_4	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_cth_settlement_5	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_cth_settlement_bastion	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_cth_settlement_weijin	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_def_settlement_1	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_def_settlement_2	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_dwf_settlement_1	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_dwf_settlement_2	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_emp_settlement_1	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_emp_settlement_2	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_emp_settlement_3	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_emp_settlement_4	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_emp_settlement_forts	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_grn_settlement_1	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_grn_settlement_1_mountains_ogr_camp	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_grn_settlement_2	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_grn_settlement_3	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_hef_settlement_1	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_hef_settlement_2	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_hef_settlement_gates	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_hef_settlement_toryvresse	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_ksl_settlement_1	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_ksl_settlement_2	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_ksl_settlement_3	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_ksl_settlement_4	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_lzd_settlement_1	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_lzd_settlement_2	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_badlands_coast	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_badlands_marsh	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_badlands_marsh_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_badlands_wastelands	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_badlands_wastelands_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_brt_coast	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_brt_forest	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_brt_forest_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_brt_grasslands	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_brt_grasslands_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_chs_wastes	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_chs_wastes_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_cth_desert	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_cth_desert_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_cth_farms	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_cth_farms_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_cth_farms_initial_battle	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_cth_mountains	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_cth_mountains_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_cth_wasteland	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_cth_wasteland_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_dar_crater	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_dar_mountains	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_dar_mountains_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_dar_plains	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_dar_river_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_emp_coast	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_emp_forest	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_emp_forest_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_emp_grasslands	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_emp_grasslands_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_island_desert	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_island_grassy	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_island_rocky	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_island_snow	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_island_tropical	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_kho_realm	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_kho_realm_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_ksl_macro_mountains	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_ksl_macro_plains	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_ksl_macro_troll_country	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_ksl_mountains_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_ksl_plains_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_ksl_river	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_ksl_troll_country_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_nor_hills_forests	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_nor_hills_forests_inital_battle	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_nor_mountains	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_nor_river_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_nur_realm	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_nur_realm_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_ogr_haunted_forest	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_ogr_haunted_forest_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_ogr_mountains	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_ogr_mountains_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_ogr_valley	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_ogr_valley_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_old_world_mountains	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_old_world_mountains_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_sla_realm	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_tze_realm	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_vmp_forest	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_vmp_forest_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_vmp_grasslands	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_vmp_grasslands_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_wef_forest	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_macro_wef_forest_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_nor_settlement_1	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_nor_settlement_1_mountains_ogr_camp	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_nor_settlement_2	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_nor_settlement_3	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_nor_settlement_4	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_ogr_settlement_1	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_ogr_settlement_2	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_ogr_settlement_3	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_ogr_settlement_4	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_ogr_settlement_5	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_ogr_settlement_6	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_quest_kho_brazen_altar	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_quest_ksl_lucent_maze	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_quest_ksl_temple_of_ursun	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_quest_ksl_the_frozen_falls	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_quest_ogr_fire_mouth_volcano	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_quest_ogr_ice_caverns_of_ymirdrak	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_quest_tze_floating_chaos_island	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_skv_settlement_1	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_skv_settlement_2	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_tmb_settlement_1	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_tmb_settlement_2	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_vmp_settlement_1	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_main_wef_settlement	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_prologue_chaos_settlements	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_prologue_dervingard_settlement	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_prologue_khorne_land_battle	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_prologue_snow_land_battle	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
wh3_prologue_tzeentch_land_battle	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_kho	dyn_dis_chaos_invasion_realm_battle_kho
Gatekeeper	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_nur	dyn_dis_chaos_invasion_realm_battle_nur
quest_altar_of_ultimate_darkness	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_nur	dyn_dis_chaos_invasion_realm_battle_nur
quest_arnheim	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_nur	dyn_dis_chaos_invasion_realm_battle_nur
quest_caverns_of_the_great_bat	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_nur	dyn_dis_chaos_invasion_realm_battle_nur
quest_fallen_gates	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_nur	dyn_dis_chaos_invasion_realm_battle_nur
quest_gouger_gully	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_nur	dyn_dis_chaos_invasion_realm_battle_nur
quest_isle_of_the_crimson_skull	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_nur	dyn_dis_chaos_invasion_realm_battle_nur
quest_mortuary_of_tzulaqua	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_nur	dyn_dis_chaos_invasion_realm_battle_nur
quest_mosquito_swamps	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_nur	dyn_dis_chaos_invasion_realm_battle_nur
quest_tower_of_hoeth	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_nur	dyn_dis_chaos_invasion_realm_battle_nur
quest_vauls_anvil	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_nur	dyn_dis_chaos_invasion_realm_battle_nur
quest_warp_shard_caverns	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_nur	dyn_dis_chaos_invasion_realm_battle_nur
wh2_dlc11_macro_coast_skjold	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_nur	dyn_dis_chaos_invasion_realm_battle_nur
wh2_dlc11_macro_galleons_graveyard	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_nur	dyn_dis_chaos_invasion_realm_battle_nur
wh2_lzd_tutorial_battle	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_nur	dyn_dis_chaos_invasion_realm_battle_nur
wh2_macro_lustria_and_southlands_jungle	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_nur	dyn_dis_chaos_invasion_realm_battle_nur
wh2_macro_lustria_and_southlands_mountains	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_nur	dyn_dis_chaos_invasion_realm_battle_nur
wh2_macro_lustria_and_southlands_plains	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_nur	dyn_dis_chaos_invasion_realm_battle_nur
wh2_macro_lustria_and_southlands_swamps	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_nur	dyn_dis_chaos_invasion_realm_battle_nur
wh2_macro_lustria_coast	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_nur	dyn_dis_chaos_invasion_realm_battle_nur
wh2_macro_lustria_desert	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_nur	dyn_dis_chaos_invasion_realm_battle_nur
wh2_macro_naggarond_bleak_forest	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_nur	dyn_dis_chaos_invasion_realm_battle_nur
wh2_macro_naggarond_bleak_plains	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_nur	dyn_dis_chaos_invasion_realm_battle_nur
